UNIQUE_ID,COLLISION_ID,PERSON_ID,PERSON_TYPE,PERSON_INJURY,PERSON_SEX,PERSON_AGE,VEHICLE_ID,EJECTION,EMOTIONAL_STATUS,BODILY_INJURY,POSITION_IN_VEHICLE,SAFETY_EQUIPMENT,PED_LOCATION,PED_ACTION,COMPLAINT,PED_ROLE,CONTRIBUTING_FACTOR_1,CONTRIBUTING_FACTOR_2,CRASH DATE,CRASH TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5,CRASH_DATETIME
11111580,4288105,208f8e1b-f945-48ca-8ccf-1f48f9fc1073,OCCUPANT,UNSPECIFIED,F,71.0,19585413.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,02/13/2020,14:16,,,40.730194,-73.77758,"(40.730194, -73.77758)",UNION TURNPIKE                  ,,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,Refrigerated Van,Station Wagon/Sport Utility Vehicle,,,,2020-02-13 14:16:00
7176375,3712272,87a50bfe-ca42-4dcd-90a3-16af9a088dec,OCCUPANT,UNSPECIFIED,F,29.0,17625742.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Unknown,,,Does Not Apply,Driver,,,07/15/2017,3:30,MANHATTAN,10001.0,40.74779,-73.98704,"(40.74779, -73.98704)",,,32        WEST 32 STREET                ,0.0,0.0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,Station Wagon/Sport Utility Vehicle,Sedan,,,,2017-07-15 03:30:00
12592668,4625074,a0b3eef1-043f-4247-af69-3edf6170b439,OCCUPANT,UNSPECIFIED,F,,20431671.0,,,,,,,,,Registrant,,,04/30/2023,16:10,,,40.590706,-74.165794,"(40.590706, -74.165794)",RICHMOND AVENUE,,,0.0,0.0,0,0,0,0,0,0,Passing or Lane Usage Improper,Passing or Lane Usage Improper,,,,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,2023-04-30 16:10:00
9506235,3995515,e8afa1fe-d475-4936-a192-3829b0ac32c4,OCCUPANT,UNSPECIFIED,F,59.0,18771721.0,,,,,,,,,Registrant,,,10/07/2018,13:10,,,40.635582,-73.99155,"(40.635582, -73.99155)",48 STREET                       ,,,0.0,0.0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,Sedan,Station Wagon/Sport Utility Vehicle,,,,2018-10-07 13:10:00
6024645,3591262,3271145,OCCUPANT,UNSPECIFIED,F,33.0,17076016.0,,,,,,,,,Registrant,,,01/03/2017,12:15,QUEENS,11367.0,40.727722,-73.83151,"(40.727722, -73.83151)",,,69-47     PARK DRIVE EAST               ,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Unspecified,Unspecified,,Pick-up Truck,Sedan,Sedan,Station Wagon/Sport Utility Vehicle,,2017-01-03 12:15:00
10002835,4172937,b1265ee4-e0a7-4825-85f4-ab01b27f6ab3,OCCUPANT,UNSPECIFIED,F,76.0,19017500.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,07/18/2019,15:50,QUEENS,11694.0,40.582767,-73.83503,"(40.582767, -73.83503)",,,112-15    BEACH CHANNEL DRIVE           ,0.0,0.0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,Sedan,Sedan,,,,2019-07-18 15:50:00
6459934,3551788,2533980,OCCUPANT,UNSPECIFIED,F,37.0,17282438.0,,,,,,,,,Registrant,,,11/01/2016,2:30,,,40.8541,-73.919106,"(40.8541, -73.919106)",MAJOR DEEGAN EXPRESSWAY         ,,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,Sedan,Sedan,,,,2016-11-01 02:30:00
9218197,3939587,068ec7d7-6417-47b3-9887-fbd522db78a1,OCCUPANT,UNSPECIFIED,M,38.0,18630379.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,07/12/2018,17:08,,,40.584137,-73.96386,"(40.584137, -73.96386)",BELT PARKWAY                    ,,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,Sedan,Bus,Station Wagon/Sport Utility Vehicle,,,2018-07-12 17:08:00
2255687,3227123,1,PEDESTRIAN,INJURED,,79.0,,,,,,,,,,,,,05/25/2015,11:30,,,,,,FOSTER AVENUE                   ,SETON PLACE                     ,,1.0,0.0,1,0,0,0,0,0,Unspecified,,,,,SPORT UTILITY / STATION WAGON,,,,,2015-05-25 11:30:00
10053108,4184298,ac32d997-b154-495b-8a54-4c2898bbd51d,OCCUPANT,UNSPECIFIED,M,31.0,19042636.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Unknown,,,Does Not Apply,Driver,,,08/06/2019,9:00,BROOKLYN,11206.0,40.701862,-73.94383,"(40.701862, -73.94383)",WHIPPLE STREET                  ,BROADWAY,,1.0,0.0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,Sedan,Sedan,,,,2019-08-06 09:00:00
11852391,4423035,a2562485-fe6f-47a1-8db5-5053d6e8aa51,OCCUPANT,UNSPECIFIED,,,,,,,,,,,,Witness,,,06/02/2021,21:50,,,,,,CROSS ISLAND PARKWAY,CLINTONVILLE STREET,,1.0,0.0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,Sedan,Sedan,,,,2021-06-02 21:50:00
6427171,3498570,1768861,OCCUPANT,UNSPECIFIED,F,4.0,17266903.0,Not Ejected,Does Not Apply,Does Not Apply,Right rear passenger or motorcycle sidecar passenger,Lap Belt & Harness,,,Does Not Apply,Passenger,,,08/11/2016,18:30,,,40.811638,-73.9316,"(40.811638, -73.9316)",MAJOR DEEGAN EXPRESSWAY         ,,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,Sedan,,,,,2016-08-11 18:30:00
13403061,4822716,a9272500-ef1a-4a68-9727-c200e84f8e3a,OCCUPANT,UNSPECIFIED,M,44.0,20893910.0,,,,,,,,,Registrant,,,06/22/2025,2:30,MANHATTAN,10025.0,40.801353,-73.96787,"(40.801353, -73.96787)",W 106 ST,BROADWAY,,2.0,0.0,0,0,0,0,2,0,Unsafe Speed,Unspecified,,,,Sedan,Sedan,,,,2025-06-22 02:30:00
9568588,3981263,3a881760-ca00-41cb-8826-93d4fd0549b6,OCCUPANT,UNSPECIFIED,F,31.0,18802622.0,Not Ejected,Does Not Apply,Does Not Apply,"Front passenger, if two or more persons, including the driver, are in the front seat",Lap Belt & Harness,,,Does Not Apply,Passenger,,,09/12/2018,20:20,QUEENS,11385.0,40.69874,-73.90082,"(40.69874, -73.90082)",SENECA AVENUE                   ,STEPHEN STREET,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,Sedan,Station Wagon/Sport Utility Vehicle,,,,2018-09-12 20:20:00
11265498,4262044,4146d30d-58ec-4eef-8a37-ca9c6e609777,OCCUPANT,UNSPECIFIED,M,34.0,19665861.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,12/20/2019,15:14,,,40.74273,-73.95412,"(40.74273, -73.95412)",VERNON BOULEVARD                ,50 AVENUE,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,Sedan,Station Wagon/Sport Utility Vehicle,,,,2019-12-20 15:14:00
11509160,4372838,ba7e8140-a285-4211-b8d5-d31b73a919d3,OCCUPANT,UNSPECIFIED,M,30.0,19805455.0,Not Ejected,Does Not Apply,Does Not Apply,"Front passenger, if two or more persons, including the driver, are in the front seat",Lap Belt & Harness,,,Does Not Apply,Passenger,,,12/02/2020,14:34,BRONX,10468.0,,,,WEST FORDHAM ROAD               ,UNIVERSITY HEIGHTS BRIDGE,,1.0,0.0,0,0,0,0,1,0,Turning Improperly,Unspecified,,,,Box Truck,Sedan,,,,2020-12-02 14:34:00
6363423,3490461,1364117,OCCUPANT,UNSPECIFIED,,0.0,17236771.0,,,,,,,,,Registrant,,,07/28/2016,19:45,,,40.722572,-73.851364,"(40.722572, -73.851364)",YELLOWSTONE BOULEVARD           ,AUSTIN STREET,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inexperience,,,,Taxi,Sedan,,,,2016-07-28 19:45:00
7235057,3733101,fafd70e5-71f4-4675-b098-f0d7434ba34b,OCCUPANT,UNSPECIFIED,,0.0,17653978.0,,,,,,,,,Registrant,,,08/17/2017,15:17,,,40.81801,-73.80284,"(40.81801, -73.80284)",THROGS NECK BRIDGE              ,,,0.0,0.0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,Unspecified,,,Van,Sedan,Carry All,,,2017-08-17 15:17:00
10010938,4174553,89c8f5b4-9eca-4fdb-92c0-6d9e6f4a746e,OCCUPANT,UNSPECIFIED,M,70.0,19021536.0,,,,,,,,,Registrant,,,07/19/2019,0:05,BROOKLYN,11204.0,40.622505,-73.98808,"(40.622505, -73.98808)",,,1768      60 STREET                     ,1.0,0.0,0,0,0,0,1,0,Unspecified,Unspecified,Unspecified,,,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Bike,,,2019-07-19 00:05:00
7514377,3864711,2e5df8ba-183d-4ced-8421-b684ef8ab19f,OCCUPANT,UNSPECIFIED,F,0.0,17791115.0,,,,,,,,,Registrant,,,03/18/2018,12:20,STATEN ISLAND,10312.0,40.54534,-74.160576,"(40.54534, -74.160576)",,,4343      AMBOY ROAD                    ,0.0,0.0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,2018-03-18 12:20:00
9622844,4001342,1508b748-5837-4315-a906-4339ed4d2998,OCCUPANT,UNSPECIFIED,M,9.0,18829325.0,Not Ejected,Does Not Apply,Does Not Apply,"Middle rear seat, or passenger lying across a seat",Lap Belt & Harness,,,Does Not Apply,Passenger,,,10/16/2018,17:30,,,40.765465,-73.74304,"(40.765465, -73.74304)",NORTHERN BOULEVARD              ,,,2.0,0.0,0,0,0,0,2,0,Failure to Yield Right-of-Way,Unspecified,,,,Sedan,Sedan,,,,2018-10-16 17:30:00
9556108,3993539,54ab02c1-615f-4df4-bfb3-51d98d7bd617,OCCUPANT,UNSPECIFIED,M,60.0,18796409.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,10/04/2018,16:15,,,40.607185,-74.16239,"(40.607185, -74.16239)",VICTORY BOULEVARD               ,RICHMOND AVENUE,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,2018-10-04 16:15:00
13408492,4824019,b643ba89-646a-4003-8860-d271a0e1ff4c,OCCUPANT,UNSPECIFIED,F,26.0,20897092.0,Not Ejected,Does Not Apply,Does Not Apply,"Front passenger, if two or more persons, including the driver, are in the front seat",Unknown,,,Does Not Apply,Passenger,,,06/15/2025,0:22,MANHATTAN,10065.0,40.761845,-73.96169,"(40.761845, -73.96169)",,,340       E 62 ST,0.0,0.0,0,0,0,0,0,0,Driver Inexperience,Driver Inexperience,,,,Sedan,Station Wagon/Sport Utility Vehicle,,,,2025-06-15 00:22:00
7912639,3764063,fcd0875c-4a05-459a-a2dd-7995ae4cdfc0,OCCUPANT,UNSPECIFIED,M,73.0,17985872.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,10/05/2017,18:03,,,40.744644,-73.731186,"(40.744644, -73.731186)",GRAND CENTRAL PKWY              ,,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,Station Wagon/Sport Utility Vehicle,Sedan,,,,2017-10-05 18:03:00
9539768,3969550,b71412a1-0d20-4276-8b88-c696d410026a,OCCUPANT,UNSPECIFIED,,0.0,18788273.0,,,,,,,,,Registrant,,,08/27/2018,13:57,QUEENS,11378.0,40.72143,-73.892746,"(40.72143, -73.892746)",69 STREET                       ,60 AVENUE,,0.0,0.0,0,0,0,0,0,0,Turning Improperly,Following Too Closely,,,,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,2018-08-27 13:57:00
9752635,4115440,2727e8b2-8dd0-4dad-ae6d-88c2633f3c5c,OCCUPANT,UNSPECIFIED,M,0.0,18893842.0,,,,,,,,,Registrant,,,04/12/2019,18:15,,,40.79531,-73.93592,"(40.79531, -73.93592)",1 AVENUE                        ,,,0.0,0.0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,Sedan,Sedan,,,,2019-04-12 18:15:00
7368508,3841521,cadd10e7-2183-4f37-a96a-ad2d57664aac,OCCUPANT,UNSPECIFIED,M,57.0,17719524.0,,,,,,,,,Registrant,,,02/05/2018,14:20,BROOKLYN,11214.0,40.601948,-73.99382,"(40.601948, -73.99382)",BAY PARKWAY                     ,86 STREET,,0.0,0.0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,2018-02-05 14:20:00
12628033,4634059,0a50c1e8-e0a8-45f2-8839-54bb29027d0b,OCCUPANT,INJURED,M,29.0,20451497.0,Not Ejected,Shock,Back,Driver,Lap Belt & Harness,,,Concussion,Driver,,,06/01/2023,10:15,QUEENS,11420.0,40.666084,-73.82809,"(40.666084, -73.82809)",114 STREET,NORTH CONDUIT AVENUE,,3.0,0.0,0,0,0,0,3,0,Unsafe Lane Changing,Following Too Closely,,,,Sedan,com,,,,2023-06-01 10:15:00
6049740,3602610,918d74ac-0c60-4547-bac3-c2d4282d47f6,OCCUPANT,UNSPECIFIED,F,26.0,17088025.0,Not Ejected,Does Not Apply,Does Not Apply,"Front passenger, if two or more persons, including the driver, are in the front seat",Lap Belt,,,Does Not Apply,Passenger,,,01/21/2017,21:05,MANHATTAN,10032.0,40.83806,-73.94665,"(40.83806, -73.94665)",WEST 161 STREET                 ,RIVERSIDE DRIVE,,0.0,0.0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,Sedan,Sedan,,,,2017-01-21 21:05:00
12609228,4629493,ec8f39c2-5f11-4181-8d96-d0d225fa74ff,OCCUPANT,UNSPECIFIED,M,10.0,20440946.0,Not Ejected,Does Not Apply,Does Not Apply,"Any person in the rear of a station wagon, pick-up truck, all passengers on a bus, etc",Unknown,,,Does Not Apply,Passenger,,,05/16/2023,17:13,,,,,,FLATBUSH AVENUE,GRAND ARMY PLAZA,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,Bus,Station Wagon/Sport Utility Vehicle,,,,2023-05-16 17:13:00
13468340,4839976,74349780-5443-4c20-bb76-ef34ca326300,BICYCLIST,INJURED,M,49.0,20931961.0,Not Ejected,Shock,Back,Driver,,,,Crush Injuries,Driver,,,08/28/2025,9:23,QUEENS,11369.0,40.76151,-73.87522,"(40.76151, -73.87522)",,,26-50     94 ST,2.0,0.0,1,0,1,0,0,0,Unspecified,,,,,Bike,,,,,2025-08-28 09:23:00
6808858,3627812,1e8145fc-1466-4454-b7f8-0c5fa82d4238,OCCUPANT,UNSPECIFIED,M,22.0,17449545.0,,,,,,,,,Registrant,,,03/07/2017,20:45,,,40.590393,-74.16611,"(40.590393, -74.16611)",,,2385      RICHMOND AVENUE               ,1.0,0.0,0,0,0,0,1,0,Unspecified,Unspecified,,,,Sedan,Sedan,,,,2017-03-07 20:45:00
9456343,3945631,e9275861-661c-4107-97fe-60c258acbbca,OCCUPANT,UNSPECIFIED,M,40.0,18747162.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,07/20/2018,19:30,,,40.666946,-73.79712,"(40.666946, -73.79712)",,,NORTH CONDUIT AVENUE                    ,0.0,0.0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,,,,Station Wagon/Sport Utility Vehicle,Sedan,,,,2018-07-20 19:30:00
9163935,3975599,32d58296-f77b-496e-9cb1-0e27722f9900,OCCUPANT,UNSPECIFIED,F,34.0,18603640.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt,,,Does Not Apply,Driver,,,09/06/2018,10:50,MANHATTAN,10002.0,40.718796,-73.98226,"(40.718796, -73.98226)",,,93        PITT STREET                   ,0.0,0.0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,2018-09-06 10:50:00
12128443,4504271,b0974b19-902c-4fbf-81a9-deb1226d54e5,OCCUPANT,UNSPECIFIED,M,22.0,20166320.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,02/20/2022,17:54,QUEENS,11385.0,40.69539,-73.898895,"(40.69539, -73.898895)",CYPRESS AVENUE,SAINT FELIX AVENUE,,1.0,0.0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,Sedan,Sedan,,,,2022-02-20 17:54:00
10036259,4180143,57b93dbf-33b4-4912-8bb4-e4789f96a6ad,OCCUPANT,INJURED,M,67.0,19034288.0,Not Ejected,Conscious,Head,Driver,Lap Belt & Harness,,,Contusion - Bruise,Driver,,,07/29/2019,17:12,,,40.879253,-73.91996,"(40.879253, -73.91996)",HENRY HUDSON PARKWAY            ,,,1.0,0.0,0,0,0,0,1,0,Lost Consciousness,Unspecified,,,,Sedan,Dump,,,,2019-07-29 17:12:00
6473468,3501051,1577322,OCCUPANT,UNSPECIFIED,,,,,,,,,,,,Witness,,,08/13/2016,3:50,BROOKLYN,11203.0,40.64916,-73.94552,"(40.64916, -73.94552)",SNYDER AVENUE                   ,EAST 34 STREET,,1.0,0.0,0,0,1,0,0,0,Unspecified,Unspecified,,,,Sedan,Bike,,,,2016-08-13 03:50:00
6788688,3662347,56b0ca86-63f4-451f-894e-b4d66a8f72eb,OCCUPANT,UNSPECIFIED,M,0.0,17439881.0,,,,,,,,,Registrant,,,04/25/2017,12:30,MANHATTAN,10029.0,40.790417,-73.95184,"(40.790417, -73.95184)",EAST 101 STREET                 ,MADISON AVENUE,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,Tractor Truck Diesel,Sedan,,,,2017-04-25 12:30:00
6141025,4024043,67e4af3f-88f1-4192-9191-92b10835cbb6,OCCUPANT,UNSPECIFIED,M,57.0,17132200.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Air Bag Deployed/Lap Belt/Harness,,,Does Not Apply,Driver,,,02/22/2017,20:00,,,40.716953,-73.82216,"(40.716953, -73.82216)",JACKIE ROBINSON PKWY            ,,,2.0,0.0,0,0,0,0,2,0,Unsafe Speed,Unsafe Speed,Unspecified,Unspecified,,Station Wagon/Sport Utility Vehicle,Sedan,Sedan,Station Wagon/Sport Utility Vehicle,,2017-02-22 20:00:00
13108054,4758175,74a50174-c8e4-435f-9d20-331d2711333d,OCCUPANT,UNSPECIFIED,F,22.0,20724536.0,Not Ejected,Does Not Apply,Does Not Apply,"Front passenger, if two or more persons, including the driver, are in the front seat",Lap Belt & Harness,,,Does Not Apply,Passenger,,,09/22/2024,12:10,,,40.74147,-73.82281,"(40.74147, -73.82281)",LONG ISLAND EXPRESSWAY,,,1.0,0.0,0,0,0,0,1,0,Following Too Closely,Unspecified,Unspecified,,,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Sedan,,,2024-09-22 12:10:00
6310956,3488280,2981434,OCCUPANT,INJURED,M,50.0,17212103.0,Not Ejected,Conscious,Chest,Driver,Lap Belt & Harness,,,Complaint of Pain,Driver,,,07/25/2016,18:00,,,40.607777,-73.89779,"(40.607777, -73.89779)",BELT PARKWAY                    ,,,1.0,0.0,0,0,0,0,1,0,Following Too Closely,Unspecified,Unspecified,,,4 dr sedan,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,2016-07-25 18:00:00
12055810,4485236,ff8ba14a-dda6-4ffc-aad6-0e24950a9ce0,OCCUPANT,UNSPECIFIED,M,59.0,20123968.0,,,,,,,,,Registrant,,,11/30/2021,13:11,,,40.78324,-73.97455,"(40.78324, -73.97455)",WEST 81 STREET,,,0.0,0.0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,Station Wagon/Sport Utility Vehicle,Bus,,,,2021-11-30 13:11:00
11017698,4274693,7b9b9bb5-2820-4564-8e6d-20123053cc2c,OCCUPANT,UNSPECIFIED,M,72.0,19536880.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Unknown,,,Does Not Apply,Driver,,,01/17/2020,10:05,BRONX,10468.0,40.867878,-73.89944,"(40.867878, -73.89944)",WEST KINGSBRIDGE ROAD           ,GRAND AVENUE,,0.0,0.0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,Sedan,Station Wagon/Sport Utility Vehicle,,,,2020-01-17 10:05:00
11508821,4371619,f112360b-c224-43c6-8726-fe726c7eca70,OCCUPANT,UNSPECIFIED,M,53.0,19805239.0,Not Ejected,Does Not Apply,Does Not Apply,Unknown,Unknown,,,Does Not Apply,Driver,,,11/27/2020,8:30,MANHATTAN,10032.0,40.837086,-73.93676,"(40.837086, -73.93676)",,,630       EDGECOMBE AVENUE              ,0.0,0.0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,Sedan,,,,,2020-11-27 08:30:00
10320828,4245927,db45658b-8eb1-4cf4-85bb-782094d2c443,OCCUPANT,INJURED,F,38.0,19176972.0,Not Ejected,Conscious,Neck,Driver,Air Bag Deployed/Lap Belt/Harness,,,Complaint of Pain or Nausea,Driver,,,11/22/2019,19:00,QUEENS,11414.0,40.662247,-73.84262,"(40.662247, -73.84262)",157 AVENUE                      ,91 STREET,,2.0,0.0,0,0,0,0,2,0,Failure to Yield Right-of-Way,Unspecified,,,,Sedan,Sedan,,,,2019-11-22 19:00:00
11892265,4442082,bc30b4e0-a56e-4ab3-92d4-7dda4dc73400,OCCUPANT,UNSPECIFIED,M,30.0,20029117.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Unknown,,,Does Not Apply,Driver,,,07/24/2021,18:50,QUEENS,11434.0,40.686394,-73.782455,"(40.686394, -73.782455)",MARSDEN STREET,116 AVENUE,,0.0,0.0,0,0,0,0,0,0,Unsafe Speed,Unspecified,Unspecified,,,Sedan,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,2021-07-24 18:50:00
9801230,4125752,ba8c26b8-c28c-4232-8fd6-4090a2cc8ecf,OCCUPANT,UNSPECIFIED,,51.0,18917823.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,05/02/2019,15:00,BROOKLYN,11226.0,40.649136,-73.95842,"(40.649136, -73.95842)",,,928       FLATBUSH AVENUE               ,0.0,0.0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,Tractor Truck Diesel,Sedan,,,,2019-05-02 15:00:00
6196622,3498441,1508057,OCCUPANT,UNSPECIFIED,M,24.0,17158650.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt,,,Does Not Apply,Driver,,,07/13/2016,17:00,MANHATTAN,10012.0,40.724136,-73.992615,"(40.724136, -73.992615)",EAST HOUSTON STREET             ,BOWERY,,0.0,0.0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,Tractor Truck Diesel,Garbage or Refuse,,,,2016-07-13 17:00:00
7089999,3698942,4690ff07-8941-4bb4-9eb6-333e87090a4a,OCCUPANT,UNSPECIFIED,M,64.0,17584293.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt,,,Does Not Apply,Driver,,,06/24/2017,4:15,MANHATTAN,10022.0,40.761234,-73.96389,"(40.761234, -73.96389)",EAST 60 STREET                  ,2 AVENUE,,0.0,0.0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,Station Wagon/Sport Utility Vehicle,Sedan,,,,2017-06-24 04:15:00
9592917,4036764,999c5625-0dfd-493a-bcf2-5132b9e61485,OCCUPANT,UNSPECIFIED,M,31.0,18814742.0,,,,,,,,,Registrant,,,11/30/2018,18:30,,,40.633904,-73.99329,"(40.633904, -73.99329)",13 AVENUE                       ,,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,Sedan,Station Wagon/Sport Utility Vehicle,,,,2018-11-30 18:30:00
13405739,4823038,6d4b963b-9a69-4232-9684-ebc77e83bca1,OCCUPANT,INJURED,F,32.0,20895484.0,Not Ejected,Conscious,Neck,Right rear passenger or motorcycle sidecar passenger,Lap Belt & Harness,,,Whiplash,Passenger,,,06/15/2025,1:40,,,40.725727,-73.90037,"(40.725727, -73.90037)",LONG ISLAND EXPRESSWAY,,,4.0,0.0,0,0,0,0,4,0,Following Too Closely,Unspecified,,,,Sedan,Sedan,,,,2025-06-15 01:40:00
11350326,4331078,7b46b380-61d4-4218-9b7a-bc4abadee9ed,OCCUPANT,UNSPECIFIED,M,61.0,19713004.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,07/21/2020,15:15,,,,,,LIE OUTER ROADWAY (CDR)         ,,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,Beverage Truck,Pick-up Truck,Station Wagon/Sport Utility Vehicle,,,2020-07-21 15:15:00
7674911,3905749,418df49b-ad3b-40f0-9aa2-92bbe54a2595,OCCUPANT,UNSPECIFIED,M,39.0,17869854.0,,,,,,,,,Registrant,,,05/21/2018,7:15,QUEENS,11101.0,40.752937,-73.92204,"(40.752937, -73.92204)",36 AVENUE                       ,NORTHERN BOULEVARD,,0.0,0.0,0,0,0,0,0,0,Passing or Lane Usage Improper,Following Too Closely,,,,Taxi,Station Wagon/Sport Utility Vehicle,,,,2018-05-21 07:15:00
13476169,4841510,d0ea9d2e-4396-4d1d-9cf2-b62b2168bfaf,OCCUPANT,UNSPECIFIED,M,31.0,20936438.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt,,,Does Not Apply,Driver,,,09/10/2025,11:45,QUEENS,11427.0,40.730682,-73.74472,"(40.730682, -73.74472)",,,220-05    HILLSIDE AVE,0.0,0.0,0,0,0,0,0,0,Unspecified,,,,,Sedan,,,,,2025-09-10 11:45:00
6575164,3537650,2271890,OCCUPANT,INJURED,M,5.0,17337366.0,Not Ejected,Conscious,Head,"Left rear passenger, or rear passenger on a bicycle, motorcycle, snowmobile",Lap Belt,,,Complaint of Pain,Passenger,,,10/10/2016,16:00,,,,,,roosevelt ave                   ,olmsted dr,,4.0,0.0,0,0,0,0,4,0,Driver Inexperience,Driver Inattention/Distraction,,,,Station Wagon/Sport Utility Vehicle,Sedan,,,,2016-10-10 16:00:00
